date,amount_raw,amount,currency,operation,merchant,details,bank,source_file
2025-03-15,"- 1 290,00 KZT",-1290.0,KZT,Purchases,Central Astana,Central Astana,Kaspi Bank,kaspi_ru_2.pdf
2025-03-15,"- 2 620,00 KZT",-2620.0,KZT,Purchases,NU,NU,Kaspi Bank,kaspi_ru_2.pdf
2025-03-15,"+ 4 504,99 KZT",4504.99,KZT,Replenishment,,Темірлан Қ.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-16,"- 1 995,00 KZT",-1995.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-03-16,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-16,"- 900,00 KZT",-900.0,KZT,Transfers,,Темірлан Қ.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-16,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Сабина А.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-16,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-16,"- 35 000,00 KZT",-35000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2025-03-16,"+ 35 000,00 KZT",35000.0,KZT,Replenishment,,Сабина А.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-16,"- 2 180,00 KZT",-2180.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-03-16,"+ 2 500,00 KZT",2500.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-03-17,"+ 2 780,00 KZT",2780.0,KZT,Replenishment,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-17,"- 2 410,00 KZT",-2410.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-03-17,"+ 2 500,00 KZT",2500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-18,"- 360,00 KZT",-360.0,KZT,Transfers,,Əділет Т.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-18,"- 1 630,00 KZT",-1630.0,KZT,Purchases,Qazaq Catering,Qazaq Catering,Kaspi Bank,kaspi_ru_2.pdf
2025-03-18,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-18,"- 1 190,00 KZT",-1190.0,KZT,Purchases,Central Astana,Central Astana,Kaspi Bank,kaspi_ru_2.pdf
2025-03-18,"- 630,00 KZT",-630.0,KZT,Transfers,,Əділет Т.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-19,"- 640,00 KZT",-640.0,KZT,Purchases,ИП Берсиновв,ИП Берсиновв,Kaspi Bank,kaspi_ru_2.pdf
2025-03-19,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-19,"- 780,00 KZT",-780.0,KZT,Purchases,ТОО ТА Фарм НУ,ТОО ТА Фарм НУ,Kaspi Bank,kaspi_ru_2.pdf
2025-03-19,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-19,"- 450,00 KZT",-450.0,KZT,Purchases,ИП Берсиновв,ИП Берсиновв,Kaspi Bank,kaspi_ru_2.pdf
2025-03-19,"- 2 135,00 KZT",-2135.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-03-19,"+ 2 500,00 KZT",2500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-20,"- 930,00 KZT",-930.0,KZT,Purchases,Sandwich Spot,Sandwich Spot,Kaspi Bank,kaspi_ru_2.pdf
2025-03-20,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-20,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2025-03-20,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,Абзал А.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-20,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-20,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-20,"- 2 150,00 KZT",-2150.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_ru_2.pdf
2025-03-20,"+ 1 700,00 KZT",1700.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-20,"- 60,00 KZT",-60.0,KZT,Purchases,NU,NU,Kaspi Bank,kaspi_ru_2.pdf
2025-03-21,"- 150,00 KZT",-150.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru_2.pdf
2025-03-21,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-21,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-03-21,"- 1 190,00 KZT",-1190.0,KZT,Purchases,Central Astana,Central Astana,Kaspi Bank,kaspi_ru_2.pdf
2025-03-21,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-21,"- 2 285,00 KZT",-2285.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-03-21,"+ 2 500,00 KZT",2500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-22,"- 7 376,00 KZT",-7376.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-03-22,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-22,"+ 2 706,00 KZT",2706.0,KZT,Replenishment,,Абылайхан С.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-22,"- 12 300,00 KZT",-12300.0,KZT,Purchases,Fame City 3,Fame City 3,Kaspi Bank,kaspi_ru_2.pdf
2025-03-22,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-22,"+ 4 000,00 KZT",4000.0,KZT,Replenishment,,Ернар С.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-22,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,Абылайхан С.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-22,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2025-03-22,"+ 2 200,00 KZT",2200.0,KZT,Replenishment,,Ернар С.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-22,"+ 1 100,00 KZT",1100.0,KZT,Replenishment,,Абылайхан С.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-22,"- 6 600,00 KZT",-6600.0,KZT,Purchases,ТРЦ Керуен,ТРЦ Керуен,Kaspi Bank,kaspi_ru_2.pdf
2025-03-22,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Абылайхан С.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-22,"+ 6 270,00 KZT",6270.0,KZT,Replenishment,,Ернар С.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-22,"- 1 000,00 KZT",-1000.0,KZT,Purchases,Qaz_plov,Qaz_plov,Kaspi Bank,kaspi_ru_2.pdf
2025-03-22,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-23,"- 405,00 KZT",-405.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-03-23,"- 1 420,00 KZT",-1420.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_ru_2.pdf
2025-03-23,"+ 480,00 KZT",480.0,KZT,Replenishment,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-23,"+ 2 853,00 KZT",2853.0,KZT,Replenishment,,Меруерт А.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-23,"- 2 853,00 KZT",-2853.0,KZT,Purchases,Леонардо,Леонардо,Kaspi Bank,kaspi_ru_2.pdf
2025-03-23,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-23,"- 700,00 KZT",-700.0,KZT,Transfers,,Мухағали М.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-23,"- 100,00 KZT",-100.0,KZT,Transfers,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-23,"- 100,00 KZT",-100.0,KZT,Transfers,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-24,"- 10 329,00 KZT",-10329.0,KZT,Purchases,ИП Хасенов,ИП Хасенов,Kaspi Bank,kaspi_ru_2.pdf
2025-03-24,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-24,"- 3 235,00 KZT",-3235.0,KZT,Purchases,Nanduk mega silkway,Nanduk mega silkway,Kaspi Bank,kaspi_ru_2.pdf
2025-03-24,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-24,"+ 1 145,00 KZT",1145.0,KZT,Replenishment,,Батырхан Ш.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-24,"- 5 970,00 KZT",-5970.0,KZT,Purchases,Nanduk mega silkway,Nanduk mega silkway,Kaspi Bank,kaspi_ru_2.pdf
2025-03-24,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-25,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2025-03-25,"+ 2 580,00 KZT",2580.0,KZT,Replenishment,,Айдын О.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-25,"+ 5 500,00 KZT",5500.0,KZT,Replenishment,,Аяулым М.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-25,"+ 3 190,00 KZT",3190.0,KZT,Replenishment,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-25,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Мөлдір К.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-25,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-25,"- 180,00 KZT",-180.0,KZT,Purchases,ИП Берсиновв,ИП Берсиновв,Kaspi Bank,kaspi_ru_2.pdf
2025-03-26,"- 15,00 KZT",-15.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru_2.pdf
2025-03-26,"- 100,00 KZT",-100.0,KZT,Purchases,Central Astana,Central Astana,Kaspi Bank,kaspi_ru_2.pdf
2025-03-26,"- 200,00 KZT",-200.0,KZT,Purchases,SEVEN,SEVEN,Kaspi Bank,kaspi_ru_2.pdf
2025-03-26,"- 600,00 KZT",-600.0,KZT,Purchases,Central Astana,Central Astana,Kaspi Bank,kaspi_ru_2.pdf
2025-03-26,"- 15,00 KZT",-15.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru_2.pdf
2025-03-26,"- 240,00 KZT",-240.0,KZT,Purchases,USM Astana,USM Astana,Kaspi Bank,kaspi_ru_2.pdf
2025-03-27,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-27,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-27,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-03-27,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-03-27,"- 1 680,00 KZT",-1680.0,KZT,Purchases,Qazaq Catering,Qazaq Catering,Kaspi Bank,kaspi_ru_2.pdf
2025-03-27,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-27,"- 920,00 KZT",-920.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-03-27,"- 590,00 KZT",-590.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-03-27,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-27,"- 555,00 KZT",-555.0,KZT,Transfers,,Əділет Т.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-27,"+ 500,00 KZT",500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-28,"- 824,00 KZT",-824.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_ru_2.pdf
2025-03-28,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-28,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-03-28,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-03-28,"- 2 100,00 KZT",-2100.0,KZT,Purchases,HP COFFEE,HP COFFEE,Kaspi Bank,kaspi_ru_2.pdf
2025-03-28,"+ 2 100,00 KZT",2100.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-28,"- 500,00 KZT",-500.0,KZT,Transfers,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-03-28,"+ 500,00 KZT",500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-29,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-03-29,"- 990,00 KZT",-990.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-03-29,"+ 2 500,00 KZT",2500.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-03-29,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-29,"- 610,00 KZT",-610.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-03-29,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-31,"- 718,00 KZT",-718.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-03-31,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-31,"- 1 200,00 KZT",-1200.0,KZT,Purchases,Qazaq Catering,Qazaq Catering,Kaspi Bank,kaspi_ru_2.pdf
2025-03-31,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-03-31,"- 6 000,00 KZT",-6000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2025-03-31,"+ 6 500,00 KZT",6500.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-03-31,"- 2 972,00 KZT",-2972.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2025-04-01,"- 930,00 KZT",-930.0,KZT,Purchases,Sandwich Spot,Sandwich Spot,Kaspi Bank,kaspi_ru_2.pdf
2025-04-01,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-01,"- 500,00 KZT",-500.0,KZT,Transfers,,Ботагөз Ə.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-01,"+ 500,00 KZT",500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-01,"- 1 670,00 KZT",-1670.0,KZT,Purchases,Sandwich Spot,Sandwich Spot,Kaspi Bank,kaspi_ru_2.pdf
2025-04-01,"+ 1 100,00 KZT",1100.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-02,"- 1 490,00 KZT",-1490.0,KZT,Purchases,Zebra coffee,Zebra coffee,Kaspi Bank,kaspi_ru_2.pdf
2025-04-02,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-03,"- 800,00 KZT",-800.0,KZT,Purchases,HP Canteen,HP Canteen,Kaspi Bank,kaspi_ru_2.pdf
2025-04-03,"+ 987,00 KZT",987.0,KZT,Replenishment,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-03,"- 978,00 KZT",-978.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-04-03,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-03,"- 1 190,00 KZT",-1190.0,KZT,Purchases,Central Astana,Central Astana,Kaspi Bank,kaspi_ru_2.pdf
2025-04-03,"+ 1 200,00 KZT",1200.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-03,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Айзере Б.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-03,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-03,"- 17 000,00 KZT",-17000.0,KZT,Purchases,"ТОО ""Добрая Аптека""","ТОО ""Добрая Аптека""",Kaspi Bank,kaspi_ru_2.pdf
2025-04-03,"+ 17 000,00 KZT",17000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-03,"- 40 000,00 KZT",-40000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2025-04-03,"+ 40 000,00 KZT",40000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-04-03,"- 1 900,00 KZT",-1900.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_ru_2.pdf
2025-04-03,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-04,"+ 4 130,00 KZT",4130.0,KZT,Replenishment,,Абылайхан С.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-04,"+ 2 350,00 KZT",2350.0,KZT,Replenishment,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-04,"+ 3 600,00 KZT",3600.0,KZT,Replenishment,,Айнур А.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-04,"- 600,00 KZT",-600.0,KZT,Purchases,NU,NU,Kaspi Bank,kaspi_ru_2.pdf
2025-04-04,"- 490,00 KZT",-490.0,KZT,Purchases,Sandwich Spot,Sandwich Spot,Kaspi Bank,kaspi_ru_2.pdf
2025-04-04,"- 3 380,00 KZT",-3380.0,KZT,Purchases,Oneshott Nazarbayev,Oneshott Nazarbayev,Kaspi Bank,kaspi_ru_2.pdf
2025-04-04,"+ 4 000,00 KZT",4000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-04,"- 2 150,00 KZT",-2150.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_ru_2.pdf
2025-04-04,"+ 2 500,00 KZT",2500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-04,"- 1 700,00 KZT",-1700.0,KZT,Purchases,HP COFFEE,HP COFFEE,Kaspi Bank,kaspi_ru_2.pdf
2025-04-04,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-04,"- 500,00 KZT",-500.0,KZT,Purchases,NU,NU,Kaspi Bank,kaspi_ru_2.pdf
2025-04-04,"+ 100,00 KZT",100.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-05,"- 1 690,00 KZT",-1690.0,KZT,Purchases,SEVEN,SEVEN,Kaspi Bank,kaspi_ru_2.pdf
2025-04-05,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-05,"- 2 600,00 KZT",-2600.0,KZT,Purchases,HP Canteen,HP Canteen,Kaspi Bank,kaspi_ru_2.pdf
2025-04-05,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-05,"- 750,00 KZT",-750.0,KZT,Purchases,Qazaq Catering,Qazaq Catering,Kaspi Bank,kaspi_ru_2.pdf
2025-04-05,"+ 1 628,00 KZT",1628.0,KZT,Replenishment,,Айнур А.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-05,"- 28 000,00 KZT",-28000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2025-04-05,"+ 5 874,00 KZT",5874.0,KZT,Replenishment,,Əсел А.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-05,"+ 4 500,00 KZT",4500.0,KZT,Replenishment,,Айдын О.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-05,"+ 8 100,00 KZT",8100.0,KZT,Replenishment,,Диас Н.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-06,"+ 3 200,00 KZT",3200.0,KZT,Replenishment,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-06,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Бейбарыс Ж.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-06,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-06,"- 1 087,00 KZT",-1087.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-04-06,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-06,"- 5 680,00 KZT",-5680.0,KZT,Purchases,Oneshott Nazarbayev,Oneshott Nazarbayev,Kaspi Bank,kaspi_ru_2.pdf
2025-04-06,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-07,"- 1 830,00 KZT",-1830.0,KZT,Transfers,,Меирбек К.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-07,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-07,"- 4 990,00 KZT",-4990.0,KZT,Purchases,Лаундж Ken s Достык,Лаундж Ken s Достык,Kaspi Bank,kaspi_ru_2.pdf
2025-04-07,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-07,"+ 300,00 KZT",300.0,KZT,Replenishment,,Жаннұр С.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-07,"- 300,00 KZT",-300.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_ru_2.pdf
2025-04-07,"- 615,00 KZT",-615.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_ru_2.pdf
2025-04-07,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-07,"- 240,00 KZT",-240.0,KZT,Purchases,USM Astana,USM Astana,Kaspi Bank,kaspi_ru_2.pdf
2025-04-07,"+ 500,00 KZT",500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-07,"- 3 766,00 KZT",-3766.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2025-04-08,"- 1 900,00 KZT",-1900.0,KZT,Transfers,,Сабина А.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-08,"+ 1 900,00 KZT",1900.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-08,"- 150,00 KZT",-150.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru_2.pdf
2025-04-09,"- 249,00 KZT",-249.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-04-09,"+ 500,00 KZT",500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-09,"- 1 580,00 KZT",-1580.0,KZT,Purchases,HP Canteen,HP Canteen,Kaspi Bank,kaspi_ru_2.pdf
2025-04-09,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-10,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,Аяулым М.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-10,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,Жомарт Т.,Kaspi Bank,kaspi_ru_2.pdf
2025-04-10,"- 2 602,00 KZT",-2602.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-04-10,"+ 2 600,00 KZT",2600.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-04-10,"- 11 000,00 KZT",-11000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
